host_id,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
5864083,"Girona, Spain",within an hour,100%,97%,f,1,1,t,t,41.99071,2.82736,Private room in townhouse,Private room,2,1,1,1,52,2,60,2,2,60,60,2,60,t,28,58,88,354,82,19,0,5,5,5,5,5,5,5,f,1,0,1,0,1
1990392,"Barcelona, Spain",within an hour,93%,100%,f,2,3,t,t,42.2441,3.19973,Entire rental unit,Entire home/apt,4,1,2,4,225,7,60,1,7,60,60,7,60,t,0,0,0,107,14,2,0,4,5,5,5,5,5,4,f,1,1,0,0,0
2372082,"Barcelona, Spain",within an hour,100%,0%,f,1,1,t,t,42.28686,3.28938,Entire home,Entire home/apt,8,2,4,4,311,7,60,7,7,60,60,7,60,t,27,57,87,362,36,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0
1298586,"Tossa de Mar, Spain",within an hour,91%,95%,t,127,130,t,t,41.71809,2.92824,Entire home,Entire home/apt,15,4,5,10,188,2,1125,2,10,1125,1125,3,1125,t,0,0,16,237,23,3,0,5,5,5,5,5,5,5,f,113,113,0,0,0
1298586,"Tossa de Mar, Spain",within an hour,91%,95%,t,127,130,t,t,41.71765,2.92868,Entire rental unit,Entire home/apt,6,2,3,5,236,1,365,2,10,999,1125,4,1004,t,28,58,88,356,83,14,0,5,5,5,5,5,5,5,t,113,113,0,0,1
2494825,"Girona, Spain",within an hour,93%,33%,f,1,9,t,t,41.84278,3.09798,Entire rental unit,Entire home/apt,5,2,2,4,107,3,31,3,3,31,31,3,31,t,29,59,89,179,9,1,0,5,5,5,5,5,5,5,f,1,1,0,0,0
6126248,"Barcelona, Spain",within an hour,93%,89%,f,1,2,t,t,41.78479,3.03584,Entire rental unit,Entire home/apt,6,1,3,6,160,3,90,3,3,90,90,3,90,t,30,60,90,365,10,0,0,4,4,4,4,4,4,4,f,1,1,0,0,0
1425732,Singapore,within a day,100%,89%,f,2,3,t,t,41.8051,2.84759,Entire home,Entire home/apt,7,2,3,4,200,7,90,7,7,90,90,7,90,t,28,58,88,363,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
6220502,"London, United Kingdom",within a few hours,100%,73%,f,1,1,t,t,41.9775,2.80959,Entire rental unit,Entire home/apt,6,3,3,7,69,4,90,4,4,90,90,4,90,t,0,21,26,232,58,4,0,4,5,4,5,5,4,4,f,1,1,0,0,1
6253854,"Tamariu, Spain",within a day,100%,40%,f,1,1,t,t,41.91834,3.20515,Entire condo,Entire home/apt,4,2,3,4,311,4,1125,4,4,1125,1125,4,1125,t,0,0,0,0,110,1,0,5,5,5,5,5,5,5,f,1,1,0,0,1
4208003,"Albons, Spain",within an hour,100%,94%,t,31,75,t,t,42.10867,3.14175,Entire home,Entire home/apt,6,2,3,4,311,1,365,31,31,999,999,31,999,t,0,0,0,0,8,1,0,5,5,5,5,5,5,4,t,29,29,0,0,0
6282792,"Catalonia, Spain",within an hour,93%,89%,f,1,2,t,t,41.72392,2.93247,Entire rental unit,Entire home/apt,2,1,1,2,129,5,1125,5,5,1125,1125,5,1125,t,29,59,89,269,33,0,0,4,5,4,5,4,5,4,f,1,1,0,0,0
6310057,"Paris, France",within a day,100%,43%,f,1,2,t,t,41.72212,2.93665,Entire rental unit,Entire home/apt,6,2,3,6,160,3,1125,5,7,1125,1125,6,1125,t,29,59,89,364,4,1,0,4,4,4,4,5,5,4,f,1,1,0,0,0
4903781,"Reichelsheim, Germany",within an hour,100%,100%,t,3,3,t,t,41.83288,3.0789,Entire home,Entire home/apt,8,3,4,6,225,3,29,3,3,1125,1125,3,1125,t,0,2,32,194,43,13,0,5,5,4,5,5,5,5,t,2,2,0,0,0
2816160,"Terrassa, Spain",within an hour,100%,100%,f,1,1,t,t,42.36987,3.15986,Entire rental unit,Entire home/apt,6,1,2,3,92,6,60,6,6,1125,1125,6,1125,t,27,57,87,267,62,8,0,5,5,5,5,5,5,5,t,1,1,0,0,0
6367643,"Barcelona, Spain",within an hour,93%,100%,f,1,1,t,t,41.97187,3.14245,Entire home,Entire home/apt,8,2,3,0,216,2,1125,1,1,1125,1125,1,1125,t,0,0,0,189,114,3,0,5,5,5,5,5,5,5,f,1,1,0,0,1
1989406,"Begur, Spain",within an hour,93%,95%,t,3,3,t,t,41.95635,3.2079,Private room in home,Private room,2,2,1,1,70,2,15,3,3,15,15,3,15,t,0,0,0,122,92,14,0,5,5,5,5,5,5,5,f,3,0,3,0,1
1835600,"Lloret de Mar, Spain",within an hour,93%,63%,f,1,1,t,t,41.70102,2.84636,Entire rental unit,Entire home/apt,4,2,2,3,71,3,1125,3,3,1125,1125,3,1125,t,18,48,78,78,87,3,0,5,5,5,5,5,5,5,f,1,1,0,0,1
2561441,"Barcelona, Spain",within a few hours,100%,100%,t,4,4,t,t,41.98599,2.8277,Entire rental unit,Entire home/apt,6,4,3,4,350,5,60,5,5,60,60,5,60,t,27,43,55,244,30,9,1,5,5,5,5,5,5,5,f,4,4,0,0,0
2541570,"Barcelona, Spain",within a day,100%,81%,f,1,2,t,t,42.14477,2.5005,Entire condo,Entire home/apt,6,1,2,3,140,2,1125,2,6,1125,1125,3,1125,t,28,56,86,361,308,21,1,5,5,5,5,5,5,5,f,1,1,0,0,2
2324496,"Paris, France",within a day,100%,85%,t,1,1,t,t,42.24713,3.18406,Entire condo,Entire home/apt,4,1,2,4,104,3,1125,3,3,1125,1125,3,1125,t,8,8,8,8,172,18,0,5,5,5,5,5,5,5,f,1,1,0,0,1
2596794,"RabÃ³s, Spain",within a few hours,100%,95%,t,4,4,t,t,42.37955,3.02685,Entire home,Entire home/apt,6,1,3,3,225,3,21,3,3,21,21,3,21,t,0,0,8,280,55,2,0,5,5,5,5,5,5,5,f,4,2,2,0,0
6272246,"Barcelona, Spain",within a few hours,100%,100%,t,3,7,t,t,41.70822,2.87815,Private room in home,Private room,3,3,1,3,65,1,4,1,1,1125,1125,1,1125,t,0,0,0,275,218,10,0,5,5,5,5,5,5,5,t,3,0,3,0,2
6272246,"Barcelona, Spain",within a few hours,100%,100%,t,3,7,t,t,41.70829,2.87827,Private room in home,Private room,2,3,1,3,65,1,4,1,1,1125,1125,1,1125,t,0,0,0,275,245,19,0,5,5,5,5,5,5,5,t,3,0,3,0,2
6272246,"Barcelona, Spain",within a few hours,100%,100%,t,3,7,t,t,41.70818,2.87825,Private room in home,Private room,2,3,1,1,65,1,4,1,1,1125,1125,1,1125,t,0,0,0,267,276,26,0,5,5,5,5,5,5,5,t,3,0,3,0,2
3810507,"Capmany, Spain",within an hour,100%,100%,t,4,4,t,t,42.37156,2.92094,Castle,Entire home/apt,12,5,5,10,443,2,21,2,7,1125,1125,3,1125,t,29,57,87,334,48,12,0,5,5,5,5,5,5,5,t,4,4,0,0,1
5965692,"Barcelona, Spain",within an hour,93%,56%,t,1,1,t,t,41.9688,3.14971,Entire home,Entire home/apt,9,2,5,6,99,2,1000,2,2,1000,1000,2,1000,t,0,0,0,1,135,11,0,5,5,5,5,5,5,5,f,1,1,0,0,1
6586355,"Vidreres, Spain",within an hour,93%,73%,f,1,1,t,t,41.79358,2.7749,Private room in loft,Private room,2,2,1,1,51,3,30,2,3,30,30,3,30,t,29,59,89,196,69,6,0,5,5,5,5,5,5,5,f,1,0,1,0,0
6620645,"Catalonia, Spain",within a few hours,100%,75%,f,2,3,t,f,42.11314,3.16634,Entire condo,Entire home/apt,4,1,1,2,85,2,30,2,2,30,30,2,30,t,7,7,24,243,82,7,0,4,5,4,5,5,5,4,f,2,2,0,0,1
6404885,"Ordis, Spain",within an hour,93%,100%,f,1,1,t,t,42.21859,2.90748,Entire home,Entire home/apt,5,2,3,4,65,2,30,2,2,30,30,2,30,t,28,58,88,363,15,3,0,5,5,5,5,5,5,5,f,1,1,0,0,0
6623729,"Barcelona, Spain",within an hour,100%,100%,t,1,1,t,t,42.24287,3.20562,Entire townhouse,Entire home/apt,5,1,2,4,157,4,30,4,13,1125,1125,6,1125,t,28,58,88,335,47,9,0,5,5,5,5,5,5,5,f,1,1,0,0,1
2596935,"Paris, France",within a few hours,100%,50%,f,2,2,t,t,42.27975,3.27751,Entire villa,Entire home/apt,13,4,8,9,489,4,30,1,4,30,30,4,30,t,23,45,75,258,35,6,1,5,5,5,5,5,5,5,f,1,1,0,0,0
2623666,"Girona, Spain",within a few hours,100%,75%,f,1,1,t,t,41.79797,3.04926,Entire condo,Entire home/apt,3,1,1,3,95,4,1125,4,4,1125,1125,4,1125,t,28,58,88,253,45,4,0,5,5,5,5,5,5,5,f,1,1,0,0,0
2637736,"Barcelona, Spain",within an hour,93%,50%,f,1,1,t,t,41.83088,3.07543,Entire home,Entire home/apt,5,1,2,4,115,2,1125,6,6,1125,1125,6,1125,t,30,60,90,365,39,3,0,4,4,4,4,4,4,4,f,1,1,0,0,0
2468919,,within a few hours,100%,86%,t,1,1,t,t,42.4266,3.16041,Private room in guest suite,Private room,2,1,1,2,35,2,30,2,2,30,30,2,30,t,21,41,71,161,172,19,0,5,5,5,5,5,5,5,f,1,0,1,0,1
1298586,"Tossa de Mar, Spain",within an hour,91%,95%,t,127,130,t,t,41.71813,2.93183,Entire rental unit,Entire home/apt,2,1,1,2,133,2,1125,2,5,1125,1125,2,1125,t,7,7,7,7,26,4,0,4,5,4,5,5,5,4,t,113,113,0,0,0
6732502,"Catalonia, Spain",within an hour,93%,67%,f,2,2,t,t,41.95149,3.20411,Entire home,Entire home/apt,6,2,3,4,335,7,60,7,7,60,60,7,60,t,29,59,89,179,4,1,0,5,5,5,5,5,5,5,f,1,1,0,0,0
6734387,"Catalonia, Spain",within an hour,93%,100%,t,1,1,t,t,41.675,2.78827,Entire rental unit,Entire home/apt,2,2,1,4,311,2,1125,2,2,1125,1125,2,1125,t,0,0,0,0,318,15,0,5,5,5,5,5,5,5,f,1,1,0,0,2
1298586,"Tossa de Mar, Spain",within an hour,91%,95%,t,127,130,t,t,41.72165,2.93347,Entire rental unit,Entire home/apt,4,0,1,2,134,1,365,2,7,999,999,3,999,t,0,29,59,334,18,3,0,5,5,5,5,5,5,4,t,113,113,0,0,0
6774688,"Figueres, Spain",within an hour,93%,100%,f,1,2,t,t,41.85573,3.12987,Entire home,Entire home/apt,4,1,2,3,120,6,30,6,6,1125,1125,6,1125,t,27,57,87,177,39,5,0,5,5,5,5,5,5,5,f,1,1,0,0,0
6775668,"L'Escala, Spain",within an hour,100%,100%,t,1,1,t,t,42.12483,3.13407,Entire rental unit,Entire home/apt,4,1,2,3,70,2,1125,2,2,1125,1125,2,1125,t,0,29,56,251,271,20,0,5,5,5,5,5,5,5,t,1,1,0,0,2
6811852,"Barcelona, Spain",within an hour,100%,0%,f,3,6,t,t,41.82205,3.06874,Entire townhouse,Entire home/apt,8,2,4,6,364,2,300,2,2,300,300,2,300,t,29,59,89,300,3,0,0,5,5,5,5,5,5,5,f,2,2,0,0,0
1506816,"Vidreres, Spain",within an hour,100%,89%,t,1,1,t,t,41.77852,2.84421,Entire home,Entire home/apt,4,2,2,3,178,2,14,2,7,14,14,3,14,t,28,58,71,206,151,14,0,5,5,5,5,5,5,5,f,1,1,0,0,1
2161783,"Barcelona, Spain",within an hour,93%,89%,f,1,1,t,f,41.89455,3.1935,Entire home,Entire home/apt,11,2,5,4,311,5,1125,5,5,1125,1125,5,1125,,0,0,0,0,33,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0
2699942,"MontmelÃ³, Spain",within an hour,93%,67%,f,1,5,t,t,41.71829,2.90569,Entire townhouse,Entire home/apt,6,2,3,3,177,7,70,7,14,70,70,9,70,t,29,59,89,349,9,2,0,4,5,4,4,5,5,4,f,1,1,0,0,0
2717895,"Catalonia, Spain",within an hour,100%,100%,t,1,1,t,t,41.72154,2.93579,Entire home,Entire home/apt,4,2,1,3,250,3,30,2,3,30,30,2,30,t,1,1,1,247,61,8,0,5,5,5,5,5,5,5,f,1,1,0,0,1
2735347,,within an hour,93%,0%,f,1,2,f,f,41.69676,2.83216,Entire rental unit,Entire home/apt,4,2,1,3,100,14,60,14,14,60,60,14,60,t,30,60,90,365,0,0,0,5,5,5,5,5,5,4,f,1,1,0,0,1
2803313,"Barcelona, Spain",within an hour,100%,100%,t,3,4,t,t,41.78639,3.04153,Entire condo,Entire home/apt,5,1,2,5,95,2,1125,2,3,1125,1125,2,1125,t,27,57,76,351,118,9,0,5,5,5,5,5,5,5,f,3,3,0,0,1
6691762,"Barcelona, Spain",within a day,100%,83%,t,3,4,t,t,41.83616,3.09261,Entire condo,Entire home/apt,4,1,1,3,101,2,1122,2,2,1122,1122,2,1122,t,28,58,88,320,125,10,0,5,5,5,5,5,5,5,f,3,3,0,0,1
6843002,,within an hour,100%,47%,f,2,3,t,f,41.94759,2.84242,Entire cottage,Entire home/apt,10,2,3,10,328,2,31,2,3,31,31,2,31,t,24,54,84,342,25,6,0,5,5,5,5,5,5,5,f,2,2,0,0,0
2389641,"Barcelona, Spain",within an hour,93%,89%,f,1,1,t,t,42.04998,3.10835,Entire home,Entire home/apt,8,2,3,4,175,7,1125,7,7,1125,1125,7,1125,t,27,57,87,362,10,0,0,4,4,5,4,4,4,4,f,1,1,0,0,0
6595329,"MaiÃ  de Montcal, Spain",within a day,100%,57%,f,7,7,t,t,42.20932,2.73697,Entire rental unit,Entire home/apt,4,1,1,3,73,2,1125,2,2,1125,1125,2,1125,t,0,0,0,0,4,0,0,5,5,5,5,5,5,5,f,7,5,2,0,0
6895785,"Catalonia, Spain",within an hour,93%,100%,t,1,1,t,t,42.18175,2.51714,Entire home,Entire home/apt,8,3,3,5,220,2,1125,2,2,1125,1125,2,1125,t,18,47,75,337,112,9,1,5,5,5,5,5,5,5,t,1,1,0,0,1
6922285,"Paris, France",within a day,100%,100%,f,1,1,t,f,41.81435,3.06558,Entire rental unit,Entire home/apt,5,1,3,4,88,7,1125,7,7,1125,1125,7,1125,t,29,59,89,364,5,0,0,4,4,4,5,5,5,4,f,1,1,0,0,0
6937790,"Sant Andreu del Terri, Spain",within an hour,100%,11%,f,6,6,t,t,42.066,2.84464,Private room in bed and breakfast,Private room,2,1,1,2,156,1,1125,1,1,1125,1125,1,1125,t,30,60,90,365,2,0,0,5,5,4,5,5,4,5,f,6,1,5,0,0
6943798,"Paris, France",within a few hours,100%,68%,f,1,1,t,t,42.28766,3.27607,Entire rental unit,Entire home/apt,6,2,3,5,152,2,1125,2,2,1125,1125,2,1125,t,25,55,82,294,349,36,0,5,5,5,5,5,5,4,f,1,1,0,0,2
4442105,"Alella DO, Spain",within an hour,93%,87%,t,3,3,t,t,41.91841,3.20487,Entire rental unit,Entire home/apt,4,1,2,3,146,4,1125,4,7,30,1125,4,1040,t,0,0,1,192,35,2,0,4,5,5,5,5,4,4,f,3,3,0,0,0
6962932,,within an hour,93%,0%,f,1,1,t,t,42.05429,3.20501,Entire rental unit,Entire home/apt,4,1,2,3,120,7,60,7,7,60,60,7,60,t,29,59,89,179,3,0,0,5,5,5,5,5,5,4,f,1,1,0,0,0
2854489,"Barcelona, Spain",within a day,100%,81%,f,1,1,t,t,41.72356415,2.936445951,Entire condo,Entire home/apt,4,2,2,5,160,1,1125,1,1,1125,1125,1,1125,t,30,60,90,365,16,4,0,5,5,5,5,5,5,4,f,1,1,0,0,0
2870007,"Lloret de Mar, Spain",within an hour,100%,100%,t,1,1,t,t,41.71319,2.85748,Entire home,Entire home/apt,5,1,1,3,160,7,21,7,7,21,21,7,21,t,0,0,0,109,83,10,0,5,5,5,5,5,5,5,f,1,1,0,0,1
5937941,"Barcelona, Spain",within a few hours,75%,36%,f,1,2,t,t,42.28849,3.2798,Entire rental unit,Entire home/apt,5,2,2,4,100,5,15,1,5,15,15,5,15,t,2,30,34,132,13,2,0,4,5,4,4,5,5,4,f,1,1,0,0,0
7083248,"Girona, Spain",within a few hours,100%,95%,f,3,4,t,t,41.98736,2.82807,Entire home,Entire home/apt,6,1,2,4,143,1,365,1,3,365,365,1,365,t,22,45,57,278,576,95,2,5,5,4,5,5,5,5,f,3,3,0,0,4
7067451,,within an hour,93%,89%,f,1,1,t,t,41.78709,3.04144,Entire rental unit,Entire home/apt,4,1,2,3,50,5,1125,5,5,1125,1125,5,1125,t,0,0,0,28,18,0,0,5,5,4,5,5,5,5,f,1,1,0,0,0
6691762,"Barcelona, Spain",within a day,100%,83%,t,3,4,t,t,41.83616,3.09261,Entire condo,Entire home/apt,4,2,1,3,120,2,1122,2,2,1122,1122,2,1122,t,29,59,89,317,97,3,0,5,5,5,5,5,5,5,f,3,3,0,0,1
7105791,"Girona, Spain",within a few hours,100%,85%,t,1,2,t,t,41.95997,2.76603,Entire home,Entire home/apt,16,3,6,15,986,2,1125,2,2,1125,1125,2,1125,t,27,57,87,301,66,16,0,5,5,5,5,5,5,5,f,1,1,0,0,0
7108536,"Vidreres, Spain",within an hour,93%,100%,t,1,1,t,t,41.76037,2.78541,Entire guest suite,Entire home/apt,4,1,0,4,70,1,3,1,1,1125,1125,1,1125,t,0,0,0,9,24,24,0,5,5,5,5,5,5,5,t,1,1,0,0,3
7147705,"Paris, France",within an hour,100%,100%,t,1,4,t,t,42.28826,3.27332,Entire home,Entire home/apt,5,1,2,4,166,3,14,3,3,14,14,3,14,t,22,48,72,115,209,41,2,5,5,5,5,5,5,5,f,1,1,0,0,2
6960307,"Barcelona, Spain",within a day,100%,100%,f,3,9,t,t,41.72149,2.93331,Entire rental unit,Entire home/apt,4,1,2,3,100,3,1125,3,3,1125,1125,3,1125,t,30,60,90,365,53,5,0,4,4,5,5,5,5,4,t,2,2,0,0,0
6672023,"Barcelona, Spain",within an hour,93%,0%,f,1,1,t,t,41.97593,3.20079,Entire townhouse,Entire home/apt,6,2,3,5,248,7,21,7,7,21,21,7,21,t,29,59,89,269,15,0,0,5,5,4,4,5,5,4,f,1,1,0,0,0
6595329,"MaiÃ  de Montcal, Spain",within a day,100%,57%,f,7,7,t,t,42.2098,2.73709,Entire rental unit,Entire home/apt,5,1,1,3,130,2,1125,2,6,1125,1125,3,1125,t,29,31,61,241,9,0,0,5,5,5,5,5,5,5,f,7,5,2,0,0
2953511,"Barcelona, Spain",a few days or more,0%,75%,f,1,1,t,t,41.70483,2.87003,Entire home,Entire home/apt,4,1,2,3,135,4,31,4,4,31,31,4,31,t,0,0,0,90,47,4,0,5,5,5,5,5,5,5,f,1,1,0,0,0
2005696,"CadaquÃ©s, Spain",within an hour,93%,42%,f,6,6,t,t,42.28823,3.28123,Entire rental unit,Entire home/apt,3,1,1,2,160,4,300,4,4,300,300,4,300,t,30,60,90,365,76,9,0,4,4,5,4,4,5,4,t,6,6,0,0,1
3079320,"SerinyÃ , Spain",within an hour,93%,100%,f,1,1,t,t,42.1715,2.74766,Entire home,Entire home/apt,8,2,4,6,294,2,16,2,3,1125,1125,3,1125,t,28,58,88,343,12,2,0,5,5,5,5,5,5,5,f,1,1,0,0,0
3124000,"Barcelona, Spain",within an hour,93%,100%,f,1,1,t,t,41.84966,3.12305,Entire loft,Entire home/apt,4,1,0,8,100,2,210,3,3,210,210,3,210,t,0,0,0,53,58,1,0,5,5,5,5,5,5,5,f,1,1,0,0,0
3134961,,within an hour,93%,97%,t,1,2,t,t,42.24982452,3.190912962,Entire rental unit,Entire home/apt,3,2,1,4,311,4,30,4,4,1125,1125,4,1125,t,0,1,31,121,147,23,0,5,5,5,5,5,5,5,f,1,1,0,0,1
3186753,"Sabadell, Spain",within an hour,93%,50%,f,1,1,t,t,41.84163,3.09009,Entire townhouse,Entire home/apt,4,2,2,4,311,6,30,6,6,30,30,6,30,t,0,0,0,0,4,3,0,5,4,4,5,5,4,4,f,1,1,0,0,0
3303625,"Barcelona, Spain",within a day,100%,50%,f,1,1,t,t,42.12426,2.76006,Entire rental unit,Entire home/apt,5,2,4,4,116,5,30,5,5,30,30,5,30,t,10,35,65,333,30,5,0,5,5,5,5,5,5,5,f,1,1,0,0,0
3228921,"Banyoles, Spain",within an hour,100%,50%,f,1,1,t,t,42.18794,2.79889,Entire home,Entire home/apt,8,3,4,5,207,2,1125,2,7,1125,1125,3,1125,t,27,54,84,289,13,1,0,5,5,5,5,5,4,4,f,1,1,0,0,0
7212885,"Sabadell, Spain",within an hour,93%,100%,f,1,5,t,t,41.961021,3.229251,Entire townhouse,Entire home/apt,6,2,3,6,400,5,20,7,7,20,20,7,20,t,0,0,0,205,21,1,0,5,5,5,5,5,5,5,f,1,1,0,0,0
7216312,"Vilassar de Mar, Spain",within a few hours,100%,77%,t,1,2,t,t,41.88636,3.18051,Entire condo,Entire home/apt,6,2,3,3,156,3,1125,1,3,1125,1125,3,1125,t,0,0,0,106,119,14,0,5,5,5,5,5,5,5,f,1,1,0,0,1
7335939,"Lloret de Mar, Spain",within an hour,93%,100%,f,1,1,t,t,41.75801,2.81962,Entire home,Entire home/apt,11,2,3,10,383,5,1125,5,5,1125,1125,5,1125,t,1,1,1,114,50,4,0,5,5,4,5,4,4,5,f,1,1,0,0,0
7373837,"Olot, Spain",within a few hours,96%,59%,t,1,1,t,t,42.13416,2.43084,Entire cabin,Entire home/apt,10,1,3,9,80,1,1125,1,1,1125,1125,1,1125,t,22,49,79,351,339,34,4,5,5,5,5,5,5,5,f,1,1,0,0,3
7406452,"Santa Margarida de Bianya, Spain",within an hour,93%,89%,f,1,1,t,t,42.21003,2.44936,Entire cottage,Entire home/apt,5,1,2,3,127,2,30,2,2,30,30,2,30,t,21,42,70,254,5,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0
7458319,"Barcelona, Spain",within an hour,100%,100%,f,1,1,t,t,42.24906,3.20282,Entire townhouse,Entire home/apt,4,2,3,3,156,4,40,4,4,40,40,4,40,t,18,48,78,168,57,10,0,5,5,5,5,5,5,5,f,1,1,0,0,0
7517650,"Barcelona, Spain",within an hour,100%,44%,f,1,1,t,t,42.32463,3.1877,Entire rental unit,Entire home/apt,4,1,2,2,120,2,30,2,2,30,30,2,30,t,28,58,88,363,50,3,0,5,5,5,5,5,5,5,f,1,1,0,0,0
7521532,"Girona, Spain",within an hour,100%,100%,f,1,1,t,t,41.85158,3.11885,Entire condo,Entire home/apt,4,2,1,6,95,5,120,3,5,1125,1125,5,1125,t,30,60,90,224,67,6,0,5,5,5,5,5,5,5,f,1,1,0,0,0
7083248,"Girona, Spain",within a few hours,100%,95%,f,3,4,t,t,41.98565,2.82838,Entire rental unit,Entire home/apt,6,2,3,5,135,1,1125,1,3,1125,1125,1,1125,t,23,51,75,316,653,95,3,5,5,4,5,5,5,5,f,3,3,0,0,5
5937069,"Oix, Spain",within a few hours,100%,100%,t,3,4,t,t,42.26394,2.5133,Entire rental unit,Entire home/apt,6,2,3,4,360,2,15,2,4,15,15,2,15,t,0,28,54,54,4,0,0,5,5,5,5,5,5,5,f,3,3,0,0,0
3346361,"PalamÃ³s, Spain",within an hour,100%,100%,f,1,1,t,t,41.8477,3.10845,Entire rental unit,Entire home/apt,4,1,1,2,80,3,364,3,7,1125,1125,4,1125,t,30,60,90,365,5,0,0,4,4,4,5,5,5,4,t,1,1,0,0,0
3375051,"Argentona, Spain",within a few hours,100%,91%,t,1,1,t,t,41.84581,3.1276,Entire rental unit,Entire home/apt,6,2,3,5,108,3,30,3,3,30,30,3,30,t,28,58,88,357,85,10,0,5,5,4,5,5,5,4,f,1,1,0,0,1
3387407,"Barcelona, Spain",within an hour,82%,100%,f,11,11,t,t,41.97039,3.14931,Entire home,Entire home/apt,8,4,3,4,243,2,45,1,7,1125,1125,4,1125,t,24,26,55,144,86,9,0,5,5,5,5,5,5,5,t,11,11,0,0,1
3387407,"Barcelona, Spain",within an hour,82%,100%,f,11,11,t,t,41.91802,3.1642,Entire rental unit,Entire home/apt,7,2,2,4,125,2,45,2,7,1125,1125,4,1125,t,22,49,79,342,74,17,1,5,5,5,5,5,5,5,t,11,11,0,0,0
3387407,"Barcelona, Spain",within an hour,82%,100%,f,11,11,t,t,41.91724,3.16691,Entire rental unit,Entire home/apt,6,2,3,3,119,2,45,2,7,1125,1125,4,1125,t,4,4,4,4,52,13,0,5,5,5,5,5,5,4,t,11,11,0,0,0
7696502,"Llampaies, Spain",within a few hours,100%,89%,f,3,3,t,t,42.12433,2.9349,Entire home,Entire home/apt,9,3,3,7,353,2,90,2,7,365,365,3,365,t,24,47,77,342,7,0,0,5,5,5,5,5,5,5,t,3,2,1,0,0
7696502,"Llampaies, Spain",within a few hours,100%,89%,f,3,3,t,t,42.12416,2.93709,Private room in guest suite,Private room,3,1,1,2,110,2,1125,2,4,365,365,2,365,t,21,46,74,279,6,2,0,5,5,5,5,5,5,5,t,3,2,1,0,0
7717608,"Catalonia, Spain",within a few hours,100%,71%,f,1,1,t,t,41.87781,2.50686,Entire home,Entire home/apt,9,2,5,7,183,2,365,2,6,365,365,3,365,t,27,57,87,315,81,6,0,5,5,5,5,5,5,5,f,1,1,0,0,1
7718938,"Argelaguer, Spain",within an hour,93%,100%,f,1,2,t,t,42.23814,2.70868,Entire home,Entire home/apt,9,2,5,9,276,2,30,1,21,365,365,2,365,t,20,48,78,334,31,5,0,5,5,5,5,5,5,5,t,1,1,0,0,0
2345844,"Catalonia, Spain",within an hour,93%,100%,f,1,2,t,t,42.36183,2.92048,Entire cottage,Entire home/apt,14,5,7,5,491,7,1125,2,7,30,30,4,30,t,3,3,3,3,4,0,0,5,4,5,5,4,5,5,t,1,1,0,0,0
7898591,"Barcelona, Spain",within an hour,93%,89%,f,2,3,t,f,42.12185,2.96325,Entire home,Entire home/apt,7,2,3,4,106,38,1125,38,38,1125,1125,38,1125,t,29,59,89,364,5,0,0,4,5,4,4,5,4,4,f,1,1,0,0,0
7944355,,within an hour,100%,83%,t,5,5,t,t,41.97942352,2.981441975,Entire cottage,Entire home/apt,7,1,3,5,328,1,365,2,7,30,30,3,30,t,25,55,82,221,18,5,0,5,4,4,5,5,5,5,t,5,5,0,0,0
6937790,"Sant Andreu del Terri, Spain",within an hour,100%,11%,f,6,6,t,t,42.06408,2.84614,Entire home,Entire home/apt,15,6,7,14,1500,1,1125,1,1,1125,1125,1,1125,t,30,60,90,365,0,0,0,5,5,5,5,5,5,4,f,6,1,5,0,1
6992168,"Barcelona, Spain",within an hour,96%,92%,f,11,17,t,t,41.85223,3.14161,Entire rental unit,Entire home/apt,8,2,3,4,257,3,1125,3,3,1125,1125,3,1125,t,26,56,86,361,24,2,0,4,4,4,5,5,5,4,f,1,1,0,0,0
3387407,"Barcelona, Spain",within an hour,82%,100%,f,11,11,t,t,41.97043,3.14927,Entire home,Entire home/apt,8,4,3,5,271,2,45,1,7,1125,1125,4,1125,t,22,25,55,317,78,12,2,5,5,5,5,5,5,4,f,11,11,0,0,1
3387407,"Barcelona, Spain",within an hour,82%,100%,f,11,11,t,t,41.91727,3.16684,Entire rental unit,Entire home/apt,4,1,1,2,111,2,45,2,7,1125,1125,4,1125,t,10,10,10,10,23,4,0,4,5,5,5,5,5,4,t,11,11,0,0,0
